# 2022-09-01 全池(1035 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
1321 大洋|塑膠工業|-5 13 -4|96 96 17 12|3.0 16
1325 恆大|塑膠工業|-32 -53 19|48 66 -7 -22|1.9 8
1326 台化|塑膠工業|3 10 -13|85 87 -13 -9|0.8 162
1336 台翰|電子零組|28 18 -2|87 87 32 37|2.5 24
1338 廣華-KY|汽車工業|21 19 9|94 94 3 -2|1.2 12
1339 昭輝|汽車工業|12 9 16|98 98 16 34|0.7 20
1342 八貫|其他|14 23 -19|99 99 6 21|2.0 8
1402 遠東新|紡織纖維|16 18 1|97 97 6 10|1.2 205
1409 新纖|紡織纖維|11 10 -14|90 90 -2 -6|2.3 43
1410 南染|紡織纖維|-26 -17 -11|99 99 30 23|4.8 6
1413 宏洲|紡織纖維|-11 2 -51|92 92 9 2|0.8 7
1432 大魯閣|運動休閒|313 260 198|68 68 0 17|1.5 7
1434 福懋|紡織纖維|13 10 -2|91 99 6 1|0.9 39
1440 南紡|紡織纖維|0 9 3|73 82 -5 -13|0.6 25
1442 名軒|建材營造|-95 -87 -45|99 99 25 26|4.1 10
1443 立益物流|其他|-2 21 -28|89 89 22 25|2.5 10
1444 力麗|紡織纖維|4 18 -17|92 96 7 15|2.3 43
1449 佳和|紡織纖維|-33 -23 -31|92 100 34 18|3.2 7
1451 年興|紡織纖維|14 26 9|96 96 21 38|1.5 24
1453 大將|建材營造|79613 47386 6577|63 63 -37 168|0.4 74
1455 集盛|紡織纖維|-26 -17 -34|54 67 -13 -26|0.6 13
1457 宜進|紡織纖維|-12 -3 -28|97 97 -3 2|0.7 5
1473 台南|紡織纖維|32 103 62|91 91 8 16|0.7 8
1475 業旺|紡織纖維|205 544 130|75 75 -17 -7|1.1 6
1476 儒鴻|紡織纖維|13 13 1|67 87 -12 2|0.9 281
1477 聚陽|紡織纖維|22 31 14|75 94 11 -1|1.1 640
1503 士電|電機機械|7 11 6|97 97 7 22|0.4 16
1504 東元|電機機械|23 19 4|92 92 3 4|0.8 88
1506 正道|電機機械|-1 9 -15|82 82 -3 18|1.0 7
1513 中興電|電機機械|20 22 8|99 99 36 52|0.6 1044
1514 亞力|電機機械|-5 26 2|93 93 23 37|0.7 140
1515 力山|電機機械|-73 -79 -45|52 78 -7 -11|1.3 25
1516 川飛|其他|62 19 -37|81 81 -3 3|1.1 11
1517 利奇|電機機械|37 28 6|86 98 9 5|0.8 56
1519 華城|電機機械|-45 -21 -11|91 91 12 5|1.5 56
1522 堤維西|汽車工業|10 17 2|94 94 9 72|0.6 323
1524 耿鼎|汽車工業|19 30 10|96 96 40 180|1.1 1308
1526 日馳|電機機械|19 24 -17|99 99 26 32|2.1 106
1527 鑽全|電機機械|-30 -17 -19|94 94 -6 9|0.4 16
1528 恩德|電機機械|-7 11 -2|92 100 5 11|0.9 11
1529 樂事綠能|電機機械|69 -9 -107|54 68 -10 -17|0.7 10
1533 車王電|汽車工業|37 27 17|87 89 -4 17|0.8 57
1536 和大|汽車工業|27 20 9|91 100 20 17|3.5 137
1537 廣隆|電機機械|75 27 38|99 99 8 7|1.1 24
1539 巨庭|電機機械|-26 -6 -25|98 98 48 159|0.2 122
1541 錩泰|電機機械|-59 -48 -51|67 67 -33 -9|0.3 8
1558 伸興|電機機械|-50 -18 11|87 98 0 -1|1.2 7
1560 中砂|電機機械|19 24 6|91 91 -4 31|0.3 1135
1565 精華|生技醫療|-8 -9 -12|80 97 1 -0|1.1 29
1568 倉佑|汽車工業|3 17 17|97 97 20 52|0.8 103
1569 濱川|電腦及週|8 25 1|97 97 2 24|1.1 18
1580 新麥|電機機械|-7 2 -8|96 97 6 1|0.7 5
1582 信錦|電子零組|15 21 10|99 99 9 8|0.7 10
1584 精剛|其他|62 84 -4|80 80 -8 13|0.5 35
1587 吉茂|汽車工業|14 17 2|99 100 9 12|1.1 9
1589 永冠-KY|電機機械|4 10 15|77 77 -5 -12|0.5 10
1590 亞德客-KY|電機機械|-12 1 -7|75 75 -25 -10|0.7 431
1598 岱宇|運動休閒|-40 -46 -2|65 93 1 6|0.9 9
1604 聲寶|電器電纜|9 3 -13|96 97 3 -1|0.7 7
1605 華新|電器電纜|5 18 -22|87 87 -4 47|1.0 2195
1608 華榮|電器電纜|8 6 -19|66 69 -14 -21|0.5 7
1609 大亞|電器電纜|-9 -8 -27|74 74 -9 -4|0.7 76
1611 中電|電器電纜|-9 -4 5|80 83 -12 -8|0.2 30
1612 宏泰|電器電纜|-3 -12 -31|58 58 -23 -30|0.4 12
1701 中化|生技醫療|4 2 3|84 84 5 8|1.9 13
1702 南僑|食品工業|7 8 3|92 96 -1 -2|0.9 9
1707 葡萄王|生技醫療|-8 3 -2|92 97 3 4|3.1 22
1708 東鹼|化學工業|75 81 4|71 71 -4 16|1.1 471
1709 和益|化學工業|40 19 3|84 92 6 -1|1.4 50
1710 東聯|化學工業|-54 -38 -44|69 80 -7 -14|0.6 14
1711 永光|化學工業|3 1 -6|70 78 -9 -16|0.5 37
1712 興農|化學工業|27 27 8|99 99 39 50|3.0 183
1717 長興|化學工業|-5 -0 -11|86 86 -2 -4|1.1 52
1720 生達|生技醫療|29 39 21|98 98 19 21|1.0 22
1721 三晃|化學工業|28 18 -2|56 70 -17 -15|1.2 29
1722 台肥|化學工業|32 36 -27|78 78 -6 -10|1.0 157
1723 中碳|化學工業|29 44 -11|93 93 -5 2|0.5 51
1727 中華化|化學工業|14 20 -8|57 64 -27 -15|0.5 29
1732 毛寶|化學工業|14 6 6|77 77 14 22|2.5 52
1733 五鼎|生技醫療|18 21 8|99 99 9 17|0.9 14
1734 杏輝|生技醫療|18 22 10|81 99 20 22|2.6 100
1736 喬山|運動休閒|-2 1 0|78 94 3 6|1.7 12
1737 臺鹽|食品工業|-3 -11 -30|98 98 3 1|1.2 9
1760 寶齡富錦|生技醫療|-7 27 6|94 94 43 55|1.5 2341
1762 中化生|生技醫療|-33 -22 -54|75 91 -1 18|1.8 60
1773 勝一|化學工業|-8 2 -30|73 73 -17 -19|1.1 45
1783 和康生|生技醫療|33 28 -2|69 94 13 15|0.8 21
1784 訊聯|生技醫療|1 1 0|90 99 9 19|2.1 8
1785 光洋科|其他電子|-24 -6 -6|70 77 -13 -21|0.6 44
1786 科妍|生技醫療|89 32 20|95 95 26 24|6.1 11
1789 神隆|生技醫療|40 30 22|100 100 24 26|1.9 81
1795 美時|生技醫療|-6 -13 -8|92 92 18 67|1.1 2818
1802 台玻|玻璃陶瓷|-30 -24 -21|50 73 -15 -23|0.8 31
1808 潤隆|建材營造|-98 -90 -57|98 98 7 30|1.5 18
1810 和成|玻璃陶瓷|-9 2 -2|62 65 -12 -28|1.2 7
1815 富喬|電子零組|6 -8 -27|83 94 7 5|2.1 35
1904 正隆|造紙工業|-2 -2 -7|79 85 -1 -13|0.5 23
1905 華紙|造紙工業|17 15 6|69 81 -4 -17|0.7 16
1906 寶隆|造紙工業|811 1190 8|90 96 3 7|0.3 20
1907 永豐餘|造紙工業|-3 -7 -3|70 76 -5 -22|0.6 22
1909 榮成|造紙工業|-26 -17 -31|59 83 -3 -13|0.9 26
2002 中鋼|鋼鐵工業|-7 6 -24|79 79 -8 -18|0.5 513
2006 東和鋼鐵|鋼鐵工業|-2 3 -16|72 72 -22 -23|0.3 60
2007 燁興|鋼鐵工業|-26 3 -14|37 55 -23 -44|0.6 19
2009 第一銅|鋼鐵工業|-2 -6 -30|52 60 -18 -40|0.5 22
2010 春源|鋼鐵工業|-10 -6 -22|57 66 -17 -30|0.6 6
2013 中鋼構|鋼鐵工業|18 17 -9|76 95 -1 2|0.4 14
2014 中鴻|鋼鐵工業|-44 -9 -35|58 58 -15 -36|0.7 269
2015 豐興|鋼鐵工業|-3 2 -26|71 71 -15 -22|1.0 16
2017 官田鋼|鋼鐵工業|11 -10 -1|56 73 -5 -24|0.5 9
2020 美亞|鋼鐵工業|-23 -13 -30|78 78 -17 -18|0.4 6
2023 燁輝|鋼鐵工業|-21 -12 -39|49 63 -19 -34|0.7 58
2027 大成鋼|鋼鐵工業|5 18 -26|75 75 -6 -18|0.7 359
2028 威致|鋼鐵工業|-46 -22 -49|58 63 -11 -29|0.4 22
2029 盛餘|鋼鐵工業|-20 -10 -36|61 68 -9 -14|0.3 9
2030 彰源|鋼鐵工業|4 10 -30|66 66 -9 -21|0.4 55
2031 新光鋼|鋼鐵工業|-16 -8 -31|55 55 -16 -35|0.4 48
2032 新鋼|鋼鐵工業|-28 -22 -23|55 55 -18 -38|0.5 10
2034 允強|鋼鐵工業|-11 -0 -34|85 85 3 -5|0.6 59
2038 海光|鋼鐵工業|26 18 -17|54 65 -11 -30|0.5 27
2049 上銀|電機機械|11 13 -6|61 77 -23 -20|0.7 497
2059 川湖|電子零組|29 33 -6|89 93 1 9|1.1 152
2063 世鎧精密|鋼鐵工業|-10 7 -18|96 96 6 9|0.3 10
2065 世豐|鋼鐵工業|-12 -14 -10|100 100 11 9|1.2 8
2066 世德|電機機械|26 26 13|94 94 47 49|5.8 10
2069 運錩|鋼鐵工業|-1 6 -53|62 67 -5 -28|0.4 16
2101 南港|橡膠工業|-11 7 21|83 93 2 -2|1.3 21
2102 泰豐|橡膠工業|54 30 60|68 77 2 -19|1.1 13
2103 台橡|橡膠工業|17 11 -6|71 87 -1 -11|0.6 31
2104 國際中橡|橡膠工業|26 9 -8|73 74 -3 -23|0.6 25
2105 正新|橡膠工業|-1 -1 8|97 97 1 5|0.8 104
2106 建大|橡膠工業|5 18 10|89 89 10 14|0.4 40
2107 厚生|橡膠工業|-34 -13 -7|100 100 7 7|0.9 6
2108 南帝|橡膠工業|-61 -55 -26|41 57 -20 -43|1.1 30
2201 裕隆|汽車工業|9 7 11|89 89 -1 15|0.8 195
2204 中華|汽車工業|4 -2 4|69 80 -19 -17|0.9 75
2206 三陽工業|汽車工業|29 30 23|93 93 21 33|0.3 92
2207 和泰車|汽車工業|9 -8 -3|92 96 -1 5|1.4 98
2208 台船|航運業|-7 -10 0|74 82 -6 -17|0.7 13
2211 長榮鋼|鋼鐵工業|-3 13 -25|100 100 7 11|1.1 20
2221 大甲|其他|-5 4 -78|94 98 12 20|1.1 7
2227 裕日車|汽車工業|55 6 19|83 86 -10 -13|1.0 6
2228 劍麟|汽車工業|32 19 17|98 98 20 15|3.2 15
2230 泰茂|居家生活|0 -20 -3|100 100 75 136|0.8 34
2231 為升|汽車工業|2 5 10|87 98 14 13|2.2 132
2233 宇隆|汽車工業|-5 -1 -5|93 93 -6 3|0.3 29
2239 英利-KY|汽車工業|36 -6 5|90 98 34 10|3.2 9
2243 宏旭-KY|汽車工業|-41 43 -90|67 80 -13 13|0.6 5
2247 汎德永業|汽車工業|-6 1 6|98 99 2 5|0.9 6
2301 光寶科|電腦及週|8 8 2|96 96 6 -2|0.9 416
2302 麗正|半導體業|8 11 15|94 94 4 21|0.5 17
2303 聯電|半導體業|35 40 6|62 79 -17 -18|0.5 2360
2305 全友|電腦及週|30 -8 3|93 93 138 243|1.2 216
2308 台達電|電子零組|29 23 11|89 94 13 1|0.9 1499
2312 金寶|其他電子|26 38 23|78 78 -1 -4|0.9 53
2313 華通|電子零組|29 38 16|95 95 6 21|1.5 1114
2314 台揚|通信網路|33 12 8|54 71 -16 -11|0.3 251
2317 鴻海|其他電子|14 18 12|95 95 -2 9|0.8 2853
2324 仁寶|電腦及週|-10 12 5|90 90 -2 -5|1.2 244
2327 國巨*|電子零組|7 11 -9|61 74 -19 -24|1.1 693
2328 廣宇|電子零組|-4 12 -12|83 89 -9 -3|0.9 46
2329 華泰|半導體業|-2 1 -8|66 85 -5 -9|1.2 85
2330 台積電|半導體業|50 45 12|73 82 -9 -14|1.0 11448
2331 精英|電腦及週|23 41 9|96 96 24 34|1.6 221
2332 友訊|通信網路|14 25 17|78 98 9 9|1.0 43
2337 旺宏|半導體業|-16 -6 -28|77 82 -12 -15|0.5 222
2338 光罩|半導體業|30 29 -6|68 78 -19 -17|0.5 144
2340 台亞|半導體業|-38 -5 2|52 78 -18 -16|0.3 105
2342 茂矽|半導體業|10 12 -8|73 88 -8 -5|0.6 45
2344 華邦電|半導體業|-19 -3 -26|63 63 -21 -33|0.6 316
2345 智邦|通信網路|51 43 23|90 93 16 16|0.9 1021
2347 聯強|電子通路|3 10 -4|75 75 -10 -17|0.6 193
2348 海悅|其他|8 10 -17|72 78 -11 -15|0.9 6
2351 順德|半導體業|5 10 -11|66 74 -20 -13|0.7 243
2352 佳世達|電腦及週|9 11 -0|93 93 7 -0|0.5 81
2353 宏碁|電腦及週|-33 -14 -11|77 78 -15 -17|0.9 274
2354 鴻準|其他電子|-43 -26 -19|73 82 -8 -17|0.7 105
2355 敬鵬|電子零組|-15 1 -6|76 90 -2 -10|1.9 22
2356 英業達|電腦及週|4 14 0|89 91 -6 -4|1.7 174
2357 華碩|電腦及週|-2 2 -10|76 77 -13 -22|0.8 874
2358 廷鑫|其他|-49 -18 -39|54 61 -24 -36|0.5 9
2359 所羅門|其他電子|12 48 15|82 82 -2 8|0.4 158
2360 致茂|其他電子|46 29 17|84 99 15 9|1.3 148
2362 藍天|電腦及週|-28 -14 -22|100 100 10 24|2.0 8
2363 矽統|半導體業|-14 -7 -37|76 94 -2 -2|0.5 85
2364 倫飛|電腦及週|4 15 18|98 98 328 658|0.2 181
2365 昆盈|電腦及週|30 4 21|85 96 7 4|0.8 10
2367 燿華|電子零組|55 62 51|100 100 33 32|4.3 714
2368 金像電|電子零組|15 32 6|89 89 -2 7|0.5 927
2369 菱生|半導體業|-30 -24 -33|56 67 -20 -26|0.5 15
2371 大同|電機機械|-2 -5 -12|88 93 -6 7|1.5 438
2374 佳能|光電業|55 108 46|74 89 -1 -10|0.6 67
2376 技嘉|電腦及週|-10 -20 -33|60 73 -15 -27|0.5 360
2377 微星|電腦及週|-10 -1 -18|73 86 -9 -13|0.6 471
2379 瑞昱|半導體業|2 9 -13|57 72 -26 -29|0.8 735
2380 虹光|電腦及週|-19 -19 -14|80 97 25 16|2.9 28
2382 廣達|電腦及週|37 23 17|89 91 5 -8|0.8 451
2383 台光電|電子零組|-7 1 -21|58 64 -30 -34|0.5 397
2385 群光|電子零組|16 18 5|95 95 0 -2|0.8 109
2387 精元|電腦及週|22 3 3|82 97 9 1|1.3 27
2388 威盛|半導體業|-9 22 -1|91 98 72 49|2.6 1720
2390 云辰|其他電子|5 2 -1|67 69 -11 -14|1.8 10
2392 正崴|電子零組|25 32 26|90 96 11 1|1.2 46
2393 億光|光電業|-24 -21 -14|74 85 -5 -11|0.5 31
2395 研華|電腦及週|23 25 3|82 86 -8 -10|0.8 219
2399 映泰|電腦及週|-5 -18 -29|59 72 -12 -27|0.5 16
2401 凌陽|半導體業|-31 -20 -26|67 76 -22 -16|0.4 49
2402 毅嘉|電子零組|8 4 4|91 97 -0 -0|0.7 8
2404 漢唐|其他電子|70 92 72|85 85 -6 -11|0.3 40
2405 輔信|電腦及週|-5 3 -12|76 96 10 1|2.6 105
2406 國碩|光電業|-14 -5 13|64 83 -1 -14|1.4 75
2408 南亞科|半導體業|-45 -32 -46|67 74 -14 -26|0.5 267
2409 友達|光電業|-48 -39 -36|79 82 1 -15|1.0 924
2412 中華電|通信網路|4 4 2|95 95 -0 2|0.8 816
2413 環科|電子零組|7 24 26|96 96 18 17|7.4 6
2417 圓剛|電腦及週|-8 -1 32|64 71 -7 -7|1.0 10
2419 仲琦|通信網路|28 41 46|97 97 52 48|0.7 286
2420 新巨|電子零組|-2 -0 -4|91 99 2 1|2.5 8
2421 建準|電子零組|10 15 9|88 94 12 -1|0.5 49
2425 承啟|電腦及週|-11 1 -13|86 86 -9 5|1.4 17
2426 鼎元|光電業|-30 -23 -22|61 72 -13 -23|0.5 13
2427 三商電|資訊服務|-11 38 14|96 96 10 7|0.4 7
2428 興勤|電子零組|-8 -6 -10|74 100 7 18|1.2 52
2430 燦坤|電子通路|-8 -10 -18|77 86 3 -9|0.5 6
2436 偉詮電|半導體業|-44 -36 -44|51 62 -21 -37|1.4 119
2439 美律|通信網路|33 18 26|89 100 8 11|1.0 103
2440 太空梭|電子零組|-41 -33 -22|69 89 2 -7|0.5 8
2441 超豐|半導體業|-28 -14 -28|68 84 -11 -13|1.0 73
2442 新美齊|建材營造|8 1473 1155|89 93 -1 -3|1.2 5
2444 兆勁|通信網路|-20 -17 -14|90 90 8 26|1.0 31
2449 京元電子|半導體業|8 29 2|84 86 -14 -5|0.6 240
2451 創見|半導體業|-22 -18 -20|95 95 -0 -3|0.7 18
2453 凌群|資訊服務|2 0 -1|89 91 -1 13|1.0 10
2454 聯發科|半導體業|1 11 -16|60 73 -23 -26|0.6 3399
2455 全新|通信網路|-34 -25 -30|50 63 -22 -33|1.5 96
2457 飛宏|電子零組|6 22 -1|76 82 -3 -6|0.9 143
2458 義隆|半導體業|-35 -20 -11|62 64 -26 -33|0.9 127
2461 光群雷|其他電子|8 10 1|76 82 -4 -15|0.7 7
2462 良得電|電子零組|7 6 2|71 71 -3 -13|0.7 9
2464 盟立|其他電子|16 16 4|94 98 4 2|0.7 8
2465 麗臺|電腦及週|-53 -54 -61|41 54 -17 -44|0.6 22
2467 志聖|電子零組|5 0 -3|96 98 14 5|0.7 7
2468 華經|資訊服務|-16 7 9|100 100 72 72|0.9 36
2472 立隆電|電子零組|-0 11 -10|85 92 -6 -5|1.0 14
2474 可成|其他電子|-19 -31 17|99 99 6 26|2.1 530
2476 鉅祥|電子零組|9 5 -12|76 97 19 8|2.3 394
2478 大毅|電子零組|-33 -27 -19|70 79 -16 -20|0.9 5
2480 敦陽科|資訊服務|-3 3 -11|90 90 -3 -7|0.7 25
2481 強茂|半導體業|-9 -6 -18|59 69 -11 -28|1.0 572
2482 連宇|其他電子|26 71 43|79 79 -7 77|0.2 170
2484 希華|電子零組|4 7 -6|96 98 8 34|1.0 178
2485 兆赫|通信網路|1 -2 11|77 92 5 -3|0.6 9
2486 一詮|光電業|-17 -11 -22|39 49 -36 -40|0.7 22
2488 漢平|其他電子|111 60 42|99 99 16 19|1.3 11
2489 瑞軒|光電業|-47 -13 -19|66 78 -6 -15|2.3 23
2492 華新科|電子零組|-26 -21 -11|51 65 -19 -33|0.8 112
2493 揚博|電子零組|11 41 20|96 96 4 12|0.5 7
2495 普安|電腦及週|64 33 17|81 96 8 12|1.0 15
2497 怡利電|汽車工業|25 44 -2|73 79 2 -17|2.9 417
2498 宏達電|通信網路|-19 -15 -1|66 90 25 4|0.7 3896
2501 國建|建材營造|360 221 185|89 93 -1 -5|1.3 8
2504 國產|建材營造|7 1 -1|83 83 1 -1|0.6 66
2511 太子|建材營造|24 35 15|85 90 1 -7|0.9 6
2520 冠德|建材營造|-34 -16 2|71 78 -14 -18|1.1 29
2524 京城|建材營造|-71 -69 -29|77 96 9 2|0.7 5
2527 宏璟|建材營造|-98 -55 -8|70 80 -9 -16|0.8 10
2534 宏盛|建材營造|42 29 4|100 100 8 12|0.4 37
2535 達欣工|建材營造|13 10 -3|92 92 -2 -4|0.6 6
2536 宏普|建材營造|-7 4 -22|98 99 7 2|1.8 5
2538 基泰|建材營造|49 132 86|98 98 10 21|1.5 22
2539 櫻花建|建材營造|385232 233758 92948|99 99 11 17|3.5 10
2540 愛山林|建材營造|8 -8 -9|100 100 11 47|2.3 29
2542 興富發|建材營造|-95 -92 -75|95 95 6 -2|0.7 194
2545 皇翔|建材營造|124 60 9|84 84 -10 23|0.5 15
2548 華固|建材營造|142 869 -1131|99 99 6 11|0.6 40
2603 長榮|航運業|37 55 -52|63 63 -26 -35|0.5 6829
2605 新興|航運業|-21 -6 -25|50 65 -17 -27|0.8 77
2606 裕民|航運業|19 17 -20|54 58 -31 -38|0.6 145
2607 榮運|航運業|183 181 59|70 71 -17 -26|0.9 142
2608 嘉里大榮|航運業|-5 -3 -5|75 88 -0 3|0.4 12
2609 陽明|航運業|25 35 -52|69 72 -24 -23|0.6 2951
2610 華航|航運業|25 31 -7|74 79 -12 -13|2.1 741
2611 志信|航運業|3 13 -19|56 71 -16 -26|0.6 10
2612 中航|航運業|33 47 13|46 71 -24 -27|0.6 14
2613 中櫃|航運業|10 10 1|60 60 -28 -36|0.5 8
2614 東森|其他|18 10 -2|54 67 -17 -31|0.5 58
2615 萬海|航運業|18 41 -86|44 57 -32 -40|0.8 1219
2616 山隆|油電燃氣|-4 0 -11|92 92 2 -4|0.7 7
2617 台航|航運業|14 22 -8|53 74 -22 -22|0.6 30
2618 長榮航|航運業|43 40 -9|92 92 0 13|1.1 1527
2633 台灣高鐵|航運業|256 227 186|96 97 6 4|0.9 59
2634 漢翔|航運業|36 32 11|92 92 5 21|0.2 199
2636 台驊控股|航運業|-34 -16 -97|48 62 -35 -38|0.4 85
2637 慧洋-KY|航運業|40 64 -6|55 55 -40 -41|0.7 460
2641 正德|航運業|32 30 -53|61 71 -24 -25|0.5 53
2642 宅配通|航運業|-1 -2 -8|60 66 -20 -18|0.8 15
2643 捷迅|航運業|20 29 -8|88 96 4 5|0.8 5
2702 華園|觀光餐旅|62 83 29|94 94 34 52|2.1 27
2704 國賓|觀光餐旅|140 85 85|94 94 3 -2|0.9 6
2707 晶華|觀光餐旅|75 41 42|97 97 4 15|1.1 42
2723 美食-KY|觀光餐旅|-1 -4 1|70 87 2 8|0.5 45
2727 王品|觀光餐旅|58 28 21|78 96 -2 1|1.2 14
2729 瓦城|觀光餐旅|97 42 39|98 98 17 21|0.6 8
2731 雄獅|觀光餐旅|226 334 273|85 87 -11 -6|1.8 28
2734 易飛網|觀光餐旅|468 265 229|87 87 -8 30|1.3 7
2736 富野|觀光餐旅|517 352 280|85 85 1 54|0.8 74
2743 山富|觀光餐旅|4707 1597 1226|90 90 -5 84|1.9 73
2745 五福|觀光餐旅|720 364 311|72 72 -20 29|1.5 6
2748 雲品|觀光餐旅|335 224 178|95 95 9 19|1.3 6
2752 豆府|觀光餐旅|217 164 118|100 100 31 33|1.0 13
2753 八方雲集|觀光餐旅|21 20 6|na 95 15 38|1.2 78
2754 亞洲藏壽司|觀光餐旅|994 761 560|99 99 26 24|1.4 14
2801 彰銀|金融保險|32 21 3|92 92 0 3|0.3 138
2809 京城銀|金融保險|32 -19 16|83 90 -4 -6|0.7 32
2812 台中銀|金融保險|32 24 10|92 92 6 7|0.8 39
2820 華票|金融保險|-73 -53 -29|95 95 0 -0|0.9 11
2834 臺企銀|金融保險|36 22 7|94 94 10 20|0.7 267
2836 高雄銀|金融保險|-7 7 5|91 91 8 7|1.1 6
2838 聯邦銀|金融保險|8 5 3|98 98 21 24|1.7 34
2845 遠東銀|金融保險|7 5 8|94 94 6 9|2.0 80
2850 新產|金融保險|-1 2 -3|97 97 11 21|1.3 18
2851 中再保|金融保險|-11 2 -8|71 71 -22 -22|0.3 13
2855 統一證|金融保險|-25 -7 3|77 80 -3 -14|0.7 17
2880 華南金|金融保險|30 11 3|97 97 4 9|0.8 244
2881 富邦金|金融保險|-46 -37 -25|74 78 -4 -17|0.8 753
2882 國泰金|金融保險|-47 -33 -11|71 73 -13 -21|1.4 662
2883 凱基金|金融保險|-30 -29 -9|72 72 -11 -18|0.7 382
2884 玉山金|金融保險|9 -5 -5|85 85 4 1|0.9 447
2885 元大金|金融保險|-12 -20 2|81 81 -6 -11|0.6 328
2886 兆豐金|金融保險|33 16 13|83 83 1 -1|0.8 584
2887 台新新光金|金融保險|-27 -11 -45|77 77 -6 -14|1.2 453
2889 國票金|金融保險|-35 -27 -7|84 84 -7 -3|0.8 32
2890 永豐金|金融保險|2 3 -5|96 96 5 8|0.8 240
2891 中信金|金融保險|0 5 -22|79 79 -6 -8|0.9 832
2892 第一金|金融保險|38 22 17|94 94 6 9|0.7 303
2903 遠百|貿易百貨|41 24 23|92 98 2 -0|0.7 9
2905 三商|貿易百貨|24 20 17|69 80 -10 -15|1.7 5
2906 高林|貿易百貨|19 51 22|64 64 -6 -27|1.0 23
2912 統一超|貿易百貨|16 14 8|93 93 5 5|0.9 203
2913 農林|貿易百貨|-2 24 12|91 95 2 3|1.2 8
2915 潤泰全|貿易百貨|12 16 2|55 55 -21 -38|0.6 277
2929 淘帝-KY|貿易百貨|-1 -5 -0|79 79 -15 22|0.9 8
3002 歐格|電腦及週|88 86 64|94 94 2 14|2.0 12
3003 健和興|電子零組|6 10 -11|81 94 5 1|1.5 121
3004 豐達科|鋼鐵工業|69 70 30|96 96 8 12|0.6 6
3005 神基|電腦及週|23 29 23|83 88 2 -13|1.1 117
3006 晶豪科|半導體業|-42 -29 -41|48 48 -27 -46|0.6 334
3008 大立光|光電業|2 -1 10|74 93 7 1|1.0 1200
3010 華立|電子通路|6 9 -6|87 89 -5 -9|0.6 19
3011 今皓|電子零組|15 0 -24|76 76 -13 40|0.4 23
3013 晟銘電|電腦及週|40 21 6|99 99 4 25|1.3 31
3014 聯陽|半導體業|-49 -37 -42|66 68 -20 -31|0.4 27
3016 嘉晶|半導體業|18 21 -9|59 71 -17 -14|0.9 194
3017 奇鋐|電腦及週|26 18 1|89 92 4 -11|0.5 642
3019 亞光|光電業|-4 -5 -12|68 87 -0 -10|1.0 72
3022 威強電|電腦及週|58 24 18|100 100 79 78|2.5 256
3023 信邦|電子零組|21 18 4|97 100 8 8|0.8 136
3024 憶聲|光電業|11 3 -18|92 97 11 15|3.0 17
3025 星通|通信網路|14 8 6|83 99 10 16|1.1 9
3026 禾伸堂|電子零組|-20 -16 -8|80 80 -14 -18|0.7 18
3027 盛達|通信網路|-29 -9 -24|83 100 19 6|4.7 10
